date,player,ship,location,faults
2020-02-21,Bob,0,York,197
2020-02-21,Bob,1,Task,1438
2020-02-21,Bob,3,Fate,1225
2020-02-21,Bob,4,Task,1347
2020-02-21,Bob,5,Sol,274
2020-02-21,Charlie,0,Kris,241
2020-02-21,Charlie,1,Hook,408
2020-02-21,Charlie,2,Ivan,1343
2020-02-21,Charlie,3,Ivan,1179
2020-02-21,Charlie,4,Quin,1074
2020-02-21,Charlie,5,York,217
2020-02-22,Alice,0,Kris,77
2020-02-22,Alice,1,Sol,283
2020-02-22,Alice,2,Hook,223
2020-02-22,Alice,3,Gaol,1194
2020-02-22,Bob,1,Quin,1275
2020-02-22,Bob,2,Quin,1318
2020-02-22,Bob,3,Kris,262
2020-02-22,Bob,4,Quin,1339
2020-02-22,Bob,5,Ivan,224
2020-02-22,Charlie,0,Fate,1242
2020-02-22,Charlie,1,Quin,1358
2020-02-22,Charlie,2,Quin,1374
2020-02-22,Charlie,3,Gaol,1401
2020-02-22,Charlie,4,Stan,284
2020-02-22,Charlie,5,Quin,1404
2020-02-23,Alice,0,Kirk,1398
2020-02-23,Alice,2,Sol,1197
2020-02-23,Alice,3,Boyd,316
2020-02-23,Bob,0,Kris,322
2020-02-23,Bob,2,Hook,1309
2020-02-23,Bob,3,Ivan,181
2020-02-23,Bob,5,Ivan,239
2020-02-23,Charlie,1,Gaol,1651
2020-02-23,Charlie,2,Fate,1029
2020-02-23,Charlie,3,Sol,223
2020-02-23,Charlie,4,York,177
2020-02-23,Charlie,5,Ivan,196
2020-02-24,Alice,0,Quin,1203
2020-02-24,Alice,1,Stan,78
2020-02-24,Alice,2,Reef,262
2020-02-24,Alice,3,Task,240
2020-02-24,Bob,1,Quin,1239
2020-02-24,Bob,2,Task,240
2020-02-24,Bob,4,York,1346
2020-02-24,Bob,5,Boyd,233
2020-02-24,Bob,6,Quin,1242
2020-02-24,Charlie,0,Reef,1194
2020-02-24,Charlie,1,Hook,161
2020-02-24,Charlie,2,Hook,184
2020-02-24,Charlie,4,Reef,1462
2020-02-24,Charlie,5,Reef,1457
2020-02-25,Alice,0,Sol,338
2020-02-25,Alice,1,Kirk,1449
2020-02-25,Alice,2,Kirk,1237
2020-02-25,Alice,3,Boyd,165
2020-02-25,Bob,0,Reef,168
2020-02-25,Bob,2,Gaol,1008
2020-02-25,Bob,3,Kris,420
2020-02-25,Bob,4,Task,237
2020-02-25,Bob,5,Boyd,1225
2020-02-25,Charlie,3,Fate,1470
2020-02-25,Charlie,4,Ivan,1165
2020-02-25,Charlie,5,Kris,152
2020-02-26,Alice,1,Hook,270
2020-02-26,Alice,2,Gaol,1343
2020-02-26,Alice,3,Fate,1089
2020-02-26,Bob,0,Reef,1153
2020-02-26,Bob,2,Kris,256
2020-02-26,Bob,3,Hook,148
2020-02-26,Bob,5,Reef,1197
2020-02-26,Bob,6,Kris,318
2020-02-26,Charlie,1,Task,267
2020-02-26,Charlie,4,Fate,1069
2020-02-26,Charlie,5,Quin,1383
2020-02-27,Alice,0,Stan,246
2020-02-27,Alice,1,Task,368
2020-02-27,Alice,2,Kris,99
2020-02-27,Alice,3,Hook,1382
2020-02-27,Bob,0,Kris,11
2020-02-27,Bob,3,Sol,358
2020-02-27,Bob,4,Reef,222
2020-02-27,Bob,5,Ivan,1135
2020-02-27,Bob,6,Hook,218
2020-02-27,Charlie,0,Kirk,1091
2020-02-27,Charlie,1,Boyd,399
2020-02-27,Charlie,2,Stan,264
2020-02-27,Charlie,3,Reef,161
2020-02-27,Charlie,4,York,269
2020-02-27,Charlie,5,Gaol,1237
2020-02-28,Alice,0,Kirk,1274
2020-02-28,Alice,1,Task,427
2020-02-28,Alice,2,Hook,168
2020-02-28,Alice,3,Ivan,281
2020-02-28,Bob,0,Kirk,1079
2020-02-28,Bob,1,Gaol,1141
2020-02-28,Bob,2,Task,288
2020-02-28,Bob,4,Kris,302
2020-02-28,Bob,5,Sol,452
2020-02-28,Bob,6,Quin,1326
2020-02-28,Charlie,0,Kris,1260
2020-02-28,Charlie,1,Ivan,225
2020-02-28,Charlie,2,Stan,1058
2020-02-28,Charlie,4,Quin,1468
2020-02-29,Alice,0,Reef,993
2020-02-29,Alice,1,Reef,1491
2020-02-29,Alice,2,Ivan,296
2020-02-29,Alice,3,Quin,1305
2020-02-29,Bob,0,Hook,289
2020-02-29,Bob,5,Task,230
2020-02-29,Charlie,0,Gaol,1126
2020-02-29,Charlie,1,Hook,240
2020-02-29,Charlie,2,Kris,1141
2020-02-29,Charlie,4,Quin,1370
2020-02-29,Charlie,5,Kirk,1239
2020-03-01,Alice,0,Quin,1330
2020-03-01,Alice,1,Stan,191
2020-03-01,Alice,2,Kris,309
2020-03-01,Alice,3,York,259
2020-03-01,Bob,0,Kris,296
2020-03-01,Bob,3,Hook,236
2020-03-01,Bob,4,Fate,1456
2020-03-01,Bob,5,Quin,1156
2020-03-01,Bob,6,York,1262
2020-03-01,Charlie,1,Kris,1185
2020-03-01,Charlie,2,Kris,1291
2020-03-01,Charlie,3,Ivan,280
2020-03-01,Charlie,4,Sol,245
2020-03-01,Charlie,5,Quin,1285
2020-03-02,Alice,0,Boyd,1177
2020-03-02,Alice,1,Boyd,1162
2020-03-02,Alice,2,Reef,318
2020-03-02,Alice,3,Quin,1335
2020-03-02,Bob,0,Reef,1336
2020-03-02,Bob,5,Task,263
2020-03-02,Bob,6,Kirk,1056
2020-03-02,Charlie,0,Task,255
2020-03-02,Charlie,1,Hook,301
2020-03-02,Charlie,2,Fate,1353
2020-03-02,Charlie,3,Sol,259
2020-03-02,Charlie,4,Fate,1228
2020-03-02,Charlie,5,Gaol,1211
2020-03-03,Alice,0,Sol,292
2020-03-03,Alice,1,York,206
2020-03-03,Alice,2,Task,209
2020-03-03,Alice,3,Gaol,1444
2020-03-03,Bob,0,Stan,1208
2020-03-03,Bob,2,Stan,968
2020-03-03,Bob,3,Stan,997
2020-03-03,Bob,4,Quin,1387
2020-03-03,Bob,5,Sol,268
2020-03-03,Charlie,1,Hook,1356
2020-03-03,Charlie,2,Hook,1168
2020-03-03,Charlie,3,Stan,238
2020-03-03,Charlie,4,Task,221
2020-03-03,Charlie,5,Boyd,125
2020-03-04,Alice,0,Fate,1204
2020-03-04,Alice,1,Fate,1455
2020-03-04,Alice,2,Ivan,221
2020-03-04,Bob,0,Stan,208
2020-03-04,Bob,1,Quin,1332
2020-03-04,Bob,2,Kris,354
2020-03-04,Bob,3,Quin,1160
2020-03-04,Bob,4,Hook,163
2020-03-04,Bob,6,Task,165
2020-03-04,Charlie,0,Hook,1450
2020-03-04,Charlie,1,York,248
2020-03-04,Charlie,2,Reef,268
2020-03-04,Charlie,4,Hook,1444
2020-03-04,Charlie,5,Hook,1214
2020-03-05,Alice,0,Fate,1384
2020-03-05,Alice,1,Stan,1186
2020-03-05,Alice,2,Reef,264
2020-03-05,Alice,3,Stan,1219
2020-03-05,Bob,0,York,261
2020-03-05,Bob,1,Reef,220
2020-03-05,Bob,2,Sol,167
2020-03-05,Bob,3,Boyd,1164
2020-03-05,Bob,4,Boyd,1307
2020-03-05,Bob,5,Hook,183
2020-03-05,Bob,6,Task,231
2020-03-05,Charlie,0,Sol,251
2020-03-05,Charlie,1,Quin,1147
2020-03-05,Charlie,2,Stan,395
2020-03-05,Charlie,3,Kris,221
2020-03-05,Charlie,4,Reef,298
2020-03-05,Charlie,5,Fate,1214
2020-03-06,Alice,0,Ivan,1160
2020-03-06,Alice,1,Kris,224
2020-03-06,Alice,2,Ivan,1344
2020-03-06,Alice,3,Stan,411
2020-03-06,Bob,0,Boyd,1179
2020-03-06,Bob,1,Gaol,1140
2020-03-06,Bob,2,York,267
2020-03-06,Bob,3,Fate,1326
2020-03-06,Bob,4,Hook,362
2020-03-06,Bob,5,Ivan,1331
2020-03-06,Bob,6,Boyd,1470
2020-03-06,Charlie,0,York,285
2020-03-06,Charlie,1,Quin,1367
2020-03-06,Charlie,2,Reef,215
2020-03-06,Charlie,3,Fate,1245
2020-03-06,Charlie,4,Gaol,1195
2020-03-06,Charlie,5,Boyd,290
2020-03-07,Alice,0,Reef,217
2020-03-07,Alice,1,Quin,1206
2020-03-07,Alice,2,Quin,1236
2020-03-07,Bob,0,Hook,165
2020-03-07,Bob,1,Reef,1110
2020-03-07,Bob,2,Reef,1330
2020-03-07,Bob,3,Gaol,1358
2020-03-07,Bob,4,Boyd,227
2020-03-07,Bob,5,Ivan,261
2020-03-07,Bob,6,Stan,343
2020-03-07,Charlie,1,Kris,320
2020-03-07,Charlie,2,Gaol,1336
2020-03-07,Charlie,3,Reef,91
2020-03-07,Charlie,4,York,179
2020-03-07,Charlie,5,Fate,1027
2020-03-08,Alice,0,York,209
2020-03-08,Alice,1,Kris,170
2020-03-08,Alice,3,Quin,1345
2020-03-08,Bob,0,Kirk,1282
2020-03-08,Bob,1,Sol,339
2020-03-08,Bob,3,Gaol,1437
2020-03-08,Bob,4,Ivan,326
2020-03-08,Bob,5,Fate,1178
2020-03-08,Bob,6,Boyd,268
2020-03-08,Charlie,0,Boyd,1443
2020-03-08,Charlie,1,Boyd,1462
2020-03-08,Charlie,2,Fate,1181
2020-03-08,Charlie,3,Quin,1330
2020-03-08,Charlie,4,Hook,155
2020-03-08,Charlie,5,Hook,216
2020-03-09,Alice,0,Reef,162
2020-03-09,Alice,1,Gaol,1300
2020-03-09,Alice,3,Hook,405
2020-03-09,Bob,0,Ivan,1433
2020-03-09,Bob,1,Ivan,1280
2020-03-09,Bob,2,Ivan,1454
2020-03-09,Bob,3,Hook,314
2020-03-09,Bob,4,Kirk,1344
2020-03-09,Bob,5,Gaol,1235
2020-03-09,Bob,6,Quin,1307
2020-03-09,Charlie,0,Fate,1164
2020-03-09,Charlie,1,Reef,202
2020-03-09,Charlie,3,York,252
2020-03-09,Charlie,4,Boyd,200
2020-03-09,Charlie,5,Kris,1475
2020-03-10,Alice,0,Gaol,1257
2020-03-10,Alice,1,Hook,235
2020-03-10,Alice,3,Boyd,345
2020-03-10,Bob,0,Stan,1309
2020-03-10,Bob,2,Ivan,296
2020-03-10,Bob,3,Fate,1208
2020-03-10,Bob,4,Kris,466
2020-03-10,Bob,5,Kris,338
2020-03-10,Bob,6,Stan,1440
2020-03-10,Charlie,0,Sol,277
2020-03-10,Charlie,1,Ivan,243
2020-03-10,Charlie,2,Hook,258
2020-03-10,Charlie,3,Fate,1063
2020-03-10,Charlie,5,Reef,1593
2020-03-11,Alice,0,Kris,1508
2020-03-11,Alice,1,Reef,366
2020-03-11,Alice,2,Kris,1129
2020-03-11,Alice,3,York,205
2020-03-11,Bob,0,Quin,1185
2020-03-11,Bob,1,Fate,1244
2020-03-11,Bob,2,Sol,1159
2020-03-11,Bob,3,Gaol,1381
2020-03-11,Bob,4,Kirk,1218
2020-03-11,Bob,6,York,278
2020-03-11,Charlie,0,Fate,1258
2020-03-11,Charlie,3,Hook,205
2020-03-11,Charlie,4,Sol,283
2020-03-12,Alice,0,Ivan,365
2020-03-12,Alice,1,Reef,245
2020-03-12,Alice,2,Gaol,1278
2020-03-12,Alice,3,Kirk,1254
2020-03-12,Bob,0,Quin,1552
2020-03-12,Bob,1,Boyd,1315
2020-03-12,Bob,2,Quin,1276
2020-03-12,Bob,3,Kris,248
2020-03-12,Bob,4,Hook,137
2020-03-12,Bob,5,Boyd,1137
2020-03-12,Bob,6,Boyd,1200
2020-03-12,Charlie,0,Ivan,319
2020-03-12,Charlie,2,Kris,253
2020-03-12,Charlie,3,Gaol,1224
2020-03-12,Charlie,4,Fate,1314
2020-03-12,Charlie,5,York,326
2020-03-13,Alice,0,Reef,284
2020-03-13,Alice,1,Kris,322
2020-03-13,Alice,2,York,1369
2020-03-13,Alice,3,Boyd,298
2020-03-13,Bob,0,York,1207
2020-03-13,Bob,1,York,1377
2020-03-13,Bob,2,Hook,199
2020-03-13,Bob,4,Gaol,1165
2020-03-13,Bob,5,Fate,1416
2020-03-13,Bob,6,Quin,1467
2020-03-13,Charlie,1,Boyd,156
2020-03-13,Charlie,2,Ivan,1190
2020-03-13,Charlie,3,Ivan,1176
2020-03-13,Charlie,4,Sol,289
2020-03-13,Charlie,5,Gaol,1395
2020-03-14,Alice,0,Boyd,171
2020-03-14,Alice,2,York,263
2020-03-14,Alice,3,Kris,169
2020-03-14,Bob,0,York,1285
2020-03-14,Bob,1,Task,264
2020-03-14,Bob,2,Kris,159
2020-03-14,Bob,3,Kris,278
2020-03-14,Bob,5,Sol,258
2020-03-14,Bob,6,Ivan,277
2020-03-14,Charlie,0,York,218
2020-03-14,Charlie,3,Hook,1262
2020-03-14,Charlie,4,Stan,152
2020-03-14,Charlie,5,Ivan,335
2020-03-15,Alice,0,Task,1330
2020-03-15,Alice,1,York,311
2020-03-15,Alice,2,Reef,311
2020-03-15,Alice,3,Task,1082
2020-03-15,Bob,1,Gaol,1104
2020-03-15,Bob,2,Quin,1403
2020-03-15,Bob,3,York,1343
2020-03-15,Bob,4,Quin,1292
2020-03-15,Bob,5,Gaol,1335
2020-03-15,Bob,6,Task,268
2020-03-15,Charlie,0,Ivan,175
2020-03-15,Charlie,1,Hook,256
2020-03-15,Charlie,2,Boyd,156
2020-03-15,Charlie,3,Task,268
2020-03-15,Charlie,4,Kirk,1193
2020-03-15,Charlie,5,Reef,132
2020-03-16,Alice,0,Quin,987
2020-03-16,Alice,1,Reef,390
2020-03-16,Alice,2,Hook,167
2020-03-16,Alice,3,Fate,927
2020-03-16,Bob,0,Sol,187
2020-03-16,Bob,1,Kirk,1068
2020-03-16,Bob,2,Kirk,1416
2020-03-16,Bob,3,Kris,312
2020-03-16,Bob,4,Ivan,231
2020-03-16,Bob,5,Task,192
2020-03-16,Bob,6,Fate,1327
2020-03-16,Charlie,0,York,241
2020-03-16,Charlie,1,Kirk,1383
2020-03-16,Charlie,2,Reef,1255
2020-03-16,Charlie,3,Gaol,1515
2020-03-16,Charlie,4,Reef,1198
2020-03-16,Charlie,5,Quin,934
2020-03-17,Alice,0,Hook,322
2020-03-17,Alice,1,Gaol,1183
2020-03-17,Alice,2,Fate,1138
2020-03-17,Bob,0,Kirk,1339
2020-03-17,Bob,1,Fate,1395
2020-03-17,Bob,2,Kris,305
2020-03-17,Bob,4,Stan,219
2020-03-17,Bob,5,Fate,1283
2020-03-17,Charlie,0,York,1215
2020-03-17,Charlie,1,Task,151
2020-03-17,Charlie,3,Sol,153
2020-03-17,Charlie,4,Reef,122
2020-03-17,Charlie,5,Kirk,1118
2020-03-18,Alice,0,York,272
2020-03-18,Alice,1,Task,251
2020-03-18,Alice,2,Fate,1286
2020-03-18,Bob,0,Boyd,1097
2020-03-18,Bob,1,Task,170
2020-03-18,Bob,2,Gaol,1337
2020-03-18,Bob,3,Task,88
2020-03-18,Bob,4,Boyd,1220
2020-03-18,Bob,5,Reef,321
2020-03-18,Bob,6,Stan,296
2020-03-18,Charlie,0,Gaol,1283
2020-03-18,Charlie,1,York,312
2020-03-18,Charlie,2,Reef,237
2020-03-18,Charlie,3,Quin,1361
2020-03-18,Charlie,5,Task,304
2020-03-19,Alice,0,Stan,89
2020-03-19,Alice,1,Reef,200
2020-03-19,Alice,2,York,244
2020-03-19,Alice,3,Quin,1335
2020-03-19,Bob,0,Kirk,1285
2020-03-19,Bob,2,York,204
2020-03-19,Bob,5,Reef,302
2020-03-19,Bob,6,Ivan,1200
2020-03-19,Charlie,0,Ivan,254
2020-03-19,Charlie,1,Gaol,1492
2020-03-19,Charlie,4,Reef,1036
2020-03-19,Charlie,5,Boyd,245
2020-03-20,Alice,0,Gaol,1378
2020-03-20,Alice,3,York,1216
2020-03-20,Bob,0,Task,1100
2020-03-20,Bob,1,Boyd,307
2020-03-20,Bob,2,Task,1454
2020-03-20,Bob,3,Stan,211
2020-03-20,Bob,4,Reef,294
2020-03-20,Bob,5,Sol,144
2020-03-20,Bob,6,Stan,179
2020-03-20,Charlie,0,York,1140
2020-03-20,Charlie,1,Hook,246
2020-03-20,Charlie,4,Fate,1546
2020-03-21,Alice,0,Kris,299
2020-03-21,Alice,2,Reef,1294
2020-03-21,Alice,3,Reef,1163
2020-03-21,Bob,0,Boyd,324
2020-03-21,Bob,1,Stan,259
2020-03-21,Bob,3,Sol,280
2020-03-21,Bob,4,Kris,1246
2020-03-21,Bob,6,Fate,1335
2020-03-21,Charlie,0,Kris,207
2020-03-21,Charlie,1,Boyd,191
2020-03-21,Charlie,3,Stan,59
2020-03-21,Charlie,5,Kirk,1351
2020-03-22,Alice,0,Kris,170
2020-03-22,Alice,2,Task,1261
2020-03-22,Bob,0,Quin,1360
2020-03-22,Bob,1,Kirk,1203
2020-03-22,Bob,3,Quin,1406
2020-03-22,Bob,6,Task,1265
2020-03-22,Charlie,0,Quin,1355
2020-03-22,Charlie,1,Task,1162
2020-03-22,Charlie,2,York,346
2020-03-22,Charlie,3,Task,1275
2020-03-22,Charlie,4,Kirk,1211
2020-03-22,Charlie,5,Boyd,269
2020-03-23,Alice,0,Reef,262
2020-03-23,Alice,1,York,327
2020-03-23,Alice,2,Fate,1305
2020-03-23,Bob,1,Ivan,277
2020-03-23,Bob,2,Kris,201
2020-03-23,Bob,3,Gaol,1439
2020-03-23,Bob,4,Reef,145
2020-03-23,Bob,5,Sol,1114
2020-03-23,Bob,6,Boyd,289
2020-03-23,Charlie,0,Task,1100
2020-03-23,Charlie,1,Boyd,238
2020-03-23,Charlie,2,Task,1250
2020-03-23,Charlie,3,Kris,186
2020-03-23,Charlie,4,Boyd,263
2020-03-23,Charlie,5,Quin,958
2020-03-24,Alice,0,Stan,1371
2020-03-24,Alice,1,Kris,287
2020-03-24,Alice,2,Kirk,1395
2020-03-24,Alice,3,Stan,1227
2020-03-24,Bob,0,Task,1334
2020-03-24,Bob,1,Gaol,1337
2020-03-24,Bob,3,Fate,1108
2020-03-24,Bob,4,Ivan,177
2020-03-24,Bob,5,Task,1022
2020-03-24,Bob,6,Kirk,1192
2020-03-24,Charlie,0,Kris,1212
2020-03-24,Charlie,1,Hook,234
2020-03-24,Charlie,2,Kris,1161
2020-03-24,Charlie,3,Kirk,1148
2020-03-24,Charlie,4,Kirk,1259
2020-03-25,Alice,0,Hook,1153
2020-03-25,Alice,2,York,258
2020-03-25,Alice,3,Fate,956
2020-03-25,Bob,0,Gaol,1259
2020-03-25,Bob,1,Boyd,373
2020-03-25,Bob,2,Task,336
2020-03-25,Bob,3,Gaol,1350
2020-03-25,Bob,4,Boyd,229
2020-03-25,Bob,5,Reef,295
2020-03-25,Bob,6,Fate,1334
2020-03-25,Charlie,0,Kirk,1094
2020-03-25,Charlie,3,Reef,150
2020-03-25,Charlie,4,Sol,291
2020-03-26,Alice,0,Fate,1341
2020-03-26,Alice,1,Stan,266
2020-03-26,Alice,3,Fate,1235
2020-03-26,Bob,0,Stan,276
2020-03-26,Bob,1,Sol,318
2020-03-26,Bob,2,Kris,1244
2020-03-26,Bob,3,Boyd,1452
2020-03-26,Bob,4,Quin,1354
2020-03-26,Bob,5,Hook,278
2020-03-26,Bob,6,Boyd,1450
2020-03-26,Charlie,0,Sol,216
2020-03-26,Charlie,1,Reef,1243
2020-03-26,Charlie,2,Gaol,1491
2020-03-26,Charlie,3,Reef,1303
2020-03-26,Charlie,4,Task,176
2020-03-26,Charlie,5,Fate,1367
2020-03-27,Alice,0,Sol,1246
2020-03-27,Alice,2,Reef,270
2020-03-27,Alice,3,Sol,1349
2020-03-27,Bob,2,Quin,1322
2020-03-27,Bob,3,Hook,1431
2020-03-27,Bob,4,Hook,1057
2020-03-27,Bob,5,York,329
2020-03-27,Bob,6,Kirk,1513
2020-03-27,Charlie,0,Kris,303
2020-03-27,Charlie,1,Gaol,1176
2020-03-27,Charlie,2,Hook,281
2020-03-27,Charlie,3,Quin,1487
2020-03-28,Alice,0,Sol,160
2020-03-28,Alice,2,Task,287
2020-03-28,Alice,3,Quin,1144
2020-03-28,Bob,0,Boyd,331
2020-03-28,Bob,1,Stan,1217
2020-03-28,Bob,2,Ivan,191
2020-03-28,Bob,3,Task,318
2020-03-28,Bob,4,Stan,1361
2020-03-28,Bob,5,Stan,1059
2020-03-28,Bob,6,Sol,180
2020-03-28,Charlie,1,Fate,1057
2020-03-28,Charlie,2,Sol,222
2020-03-28,Charlie,3,Boyd,268
2020-03-28,Charlie,4,Ivan,333
2020-03-28,Charlie,5,Kris,369
2020-03-29,Alice,0,Kris,374
2020-03-29,Alice,1,Boyd,1323
2020-03-29,Alice,3,Boyd,1510
2020-03-29,Bob,0,Boyd,178
2020-03-29,Bob,1,York,321
2020-03-29,Bob,2,Quin,1251
2020-03-29,Bob,4,Kris,292
2020-03-29,Bob,5,Hook,40
2020-03-29,Bob,6,Sol,246
2020-03-29,Charlie,0,Gaol,1335
2020-03-29,Charlie,2,Gaol,1199
2020-03-29,Charlie,3,Kirk,1102
2020-03-29,Charlie,4,Boyd,316
2020-03-29,Charlie,5,Stan,212
2020-03-30,Alice,0,York,193
2020-03-30,Alice,1,Task,1206
2020-03-30,Alice,3,Boyd,163
2020-03-30,Bob,0,Quin,1323
2020-03-30,Bob,1,Kirk,1221
2020-03-30,Bob,2,Sol,105
2020-03-30,Bob,3,Kris,285
2020-03-30,Bob,4,Gaol,1249
2020-03-30,Bob,6,Kirk,1161
2020-03-30,Charlie,0,Ivan,313
2020-03-30,Charlie,1,Gaol,1408
2020-03-30,Charlie,3,Hook,227
2020-03-30,Charlie,4,Task,243
2020-03-31,Alice,1,Fate,1095
2020-03-31,Bob,0,Boyd,235
2020-03-31,Bob,1,Kris,315
2020-03-31,Bob,2,Ivan,240
2020-03-31,Bob,3,Gaol,1145
2020-03-31,Bob,4,Kirk,1202
2020-03-31,Bob,5,York,275
2020-03-31,Bob,6,Reef,233
2020-03-31,Charlie,0,Hook,1335
2020-03-31,Charlie,1,Fate,1195
2020-03-31,Charlie,2,Stan,197
2020-03-31,Charlie,3,Kirk,1291
2020-03-31,Charlie,4,Hook,982
2020-03-31,Charlie,5,Task,327
2020-04-01,Alice,0,Stan,1342
2020-04-01,Alice,2,Hook,261
2020-04-01,Alice,3,Task,247
2020-04-01,Bob,0,Task,316
2020-04-01,Bob,1,Fate,1362
2020-04-01,Bob,2,Hook,1078
2020-04-01,Bob,3,Boyd,323
2020-04-01,Bob,5,Sol,204
2020-04-01,Charlie,0,Ivan,1329
2020-04-01,Charlie,1,Quin,1161
2020-04-01,Charlie,2,Kirk,1362
2020-04-01,Charlie,4,York,244
2020-04-01,Charlie,5,Ivan,1312
2020-04-02,Alice,1,Kirk,1334
2020-04-02,Alice,2,Task,270
2020-04-02,Alice,3,Hook,253
2020-04-02,Bob,0,York,247
2020-04-02,Bob,1,Kris,1095
2020-04-02,Bob,2,Sol,246
2020-04-02,Bob,3,Fate,1399
2020-04-02,Bob,4,Boyd,160
2020-04-02,Bob,5,Quin,1452
2020-04-02,Bob,6,Kris,1402
2020-04-02,Charlie,0,Boyd,307
2020-04-02,Charlie,1,Task,266
2020-04-02,Charlie,3,Kirk,1251
2020-04-02,Charlie,4,Quin,1300
2020-04-03,Alice,0,Kirk,870
2020-04-03,Alice,1,Reef,269
2020-04-03,Alice,3,Sol,201
2020-04-03,Bob,0,Reef,229
2020-04-03,Bob,1,Gaol,1512
2020-04-03,Bob,2,Kris,270
2020-04-03,Bob,3,Ivan,1242
2020-04-03,Bob,4,York,203
2020-04-03,Bob,6,Ivan,1041
2020-04-03,Charlie,0,Boyd,206
2020-04-03,Charlie,1,Fate,1220
2020-04-03,Charlie,2,Quin,1340
2020-04-03,Charlie,3,Kris,264
2020-04-03,Charlie,5,Stan,1390
2020-04-04,Alice,0,Kris,233
2020-04-04,Alice,1,Boyd,279
2020-04-04,Alice,2,Sol,186
2020-04-04,Alice,3,Kirk,1419
2020-04-04,Bob,0,Sol,1286
2020-04-04,Bob,1,Kirk,1142
2020-04-04,Bob,2,Stan,1541
2020-04-04,Bob,3,York,331
2020-04-04,Bob,4,Sol,1313
2020-04-04,Bob,6,Gaol,1119
2020-04-04,Charlie,2,Ivan,1228
2020-04-04,Charlie,3,Task,217
2020-04-04,Charlie,4,Stan,242
2020-04-04,Charlie,5,York,229
2020-04-05,Alice,0,Task,117
2020-04-05,Alice,1,Kris,377
2020-04-05,Alice,2,Stan,251
2020-04-05,Alice,3,Fate,1491
2020-04-05,Bob,0,Task,386
2020-04-05,Bob,5,Gaol,1190
2020-04-05,Bob,6,Kris,229
2020-04-05,Charlie,0,Quin,1154
2020-04-05,Charlie,1,Sol,291
2020-04-05,Charlie,2,Quin,1209
2020-04-05,Charlie,3,Fate,1144
2020-04-05,Charlie,4,Stan,138
2020-04-06,Alice,0,Kirk,1326
2020-04-06,Alice,3,Stan,1252
2020-04-06,Bob,0,York,1285
2020-04-06,Bob,2,Stan,142
2020-04-06,Bob,3,Ivan,1253
2020-04-06,Bob,5,Hook,335
2020-04-06,Bob,6,Ivan,1242
2020-04-06,Charlie,0,Boyd,77
2020-04-06,Charlie,1,Ivan,232
2020-04-06,Charlie,3,Hook,179
2020-04-06,Charlie,4,Fate,1196
2020-04-06,Charlie,5,Kirk,1416
2020-04-07,Alice,0,Kris,314
2020-04-07,Alice,1,Stan,1549
2020-04-07,Alice,2,Sol,292
2020-04-07,Alice,3,Ivan,301
2020-04-07,Bob,0,Boyd,230
2020-04-07,Bob,1,Reef,1409
2020-04-07,Bob,5,Ivan,230
2020-04-07,Charlie,0,Ivan,240
2020-04-07,Charlie,1,Task,164
2020-04-07,Charlie,3,Stan,1382
2020-04-07,Charlie,4,Sol,408
2020-04-07,Charlie,5,Stan,1370
2020-04-08,Alice,0,York,258
2020-04-08,Alice,1,Sol,225
2020-04-08,Alice,2,Fate,1267
2020-04-08,Bob,0,Task,364
2020-04-08,Bob,1,Kirk,1214
2020-04-08,Bob,2,Quin,1196
2020-04-08,Bob,3,Quin,1124
2020-04-08,Bob,4,Quin,1433
2020-04-08,Bob,5,Sol,205
2020-04-08,Bob,6,Sol,316
2020-04-08,Charlie,1,Boyd,239
2020-04-08,Charlie,2,Ivan,265
2020-04-08,Charlie,3,Reef,1453
2020-04-08,Charlie,4,Kris,273
2020-04-09,Alice,0,York,335
2020-04-09,Alice,1,Gaol,1470
2020-04-09,Alice,2,Ivan,385
2020-04-09,Alice,3,Sol,98
2020-04-09,Bob,2,Kirk,1174
2020-04-09,Bob,3,Kirk,1339
2020-04-09,Bob,6,Hook,284
2020-04-09,Charlie,0,Ivan,1105
2020-04-09,Charlie,1,Ivan,1425
2020-04-09,Charlie,2,Quin,1469
2020-04-09,Charlie,3,Fate,1252
2020-04-09,Charlie,4,Fate,1356
2020-04-09,Charlie,5,Kris,140
2020-04-10,Alice,0,Quin,1057
2020-04-10,Alice,2,Kirk,1211
2020-04-10,Alice,3,Boyd,260
2020-04-10,Bob,0,Boyd,296
2020-04-10,Bob,1,Sol,1388
2020-04-10,Bob,4,Hook,225
2020-04-10,Bob,5,Sol,1206
2020-04-10,Bob,6,Ivan,109
2020-04-10,Charlie,0,Reef,267
2020-04-10,Charlie,1,Kris,431
2020-04-10,Charlie,2,Fate,1368
2020-04-10,Charlie,3,Stan,153
2020-04-10,Charlie,5,Quin,1299
2020-04-11,Alice,1,Task,255
2020-04-11,Alice,2,Task,287
2020-04-11,Alice,3,Gaol,1157
2020-04-11,Bob,0,Quin,1246
2020-04-11,Bob,3,Reef,893
2020-04-11,Bob,4,Reef,1265
2020-04-11,Bob,5,Gaol,1260
2020-04-11,Bob,6,Hook,219
2020-04-11,Charlie,0,Reef,155
2020-04-11,Charlie,1,Sol,231
2020-04-11,Charlie,2,Ivan,287
2020-04-11,Charlie,3,Stan,332
2020-04-11,Charlie,4,Gaol,1344
2020-04-11,Charlie,5,Hook,280
2020-04-12,Alice,0,York,306
